question,answer,priority,category,auto_resolution,source,intent_tag
"I'm having trouble with my webcam in Teams, it's really frustrating","1. Take a few deep breaths and try restarting your computer. 2. Check that your webcam is properly plugged in and not blocked by anything. 3. If the issue persists, contact the IT helpdesk.",low,Hardware & Peripherals,True,synthetic_groq,webcam_not_working_in_teams
"Mon webcam ne fonctionne pas dans Teams, c'est urgent pour une réunion","1. Vérifiez si votre webcam est connectée et allumée. 2. Essayez de changer de webcam ou de périphérique de capture vidéo dans les paramètres de Teams. 3. If the issue persists, contact the IT helpdesk.",high,Hardware & Peripherals,True,synthetic_groq,webcam_not_working_in_teams
I'm getting an error message saying my webcam is not available in Teams,"1. Check if another application is using your webcam. 2. Ensure that your webcam is not disabled in the Device Manager. 3. If the issue persists, contact the IT helpdesk.",medium,Hardware & Peripherals,True,synthetic_groq,webcam_not_working_in_teams
"my headset has no sound, what can i do?","1. Check if your headset is properly connected to your computer. 2. Ensure that the volume is turned up and not muted. 3. If the issue persists, contact the IT helpdesk.",medium,Hardware & Peripherals,True,synthetic_groq,headset_no_sound
"j'ai un problème avec mon casque, il n'y a pas de son","1. Vérifiez si votre casque est correctement connecté à votre ordinateur. 2. Assurez-vous que le volume est allumé et non réduit. 3. If the issue persists, contact the IT helpdesk.",medium,Hardware & Peripherals,True,synthetic_groq,headset_no_sound
urgent: my headset is not working and i have a call in 10 minutes,"1. Quickly check your headset connection and volume settings. 2. Try using a different audio output or headset if available. 3. If the issue persists, contact the IT helpdesk.",high,Hardware & Peripherals,True,synthetic_groq,headset_no_sound
why is my headset not producing any sound?,"1. Check the audio settings on your computer to ensure the headset is selected as the default device. 2. Ensure that the headset is not faulty by trying it on a different computer. 3. If the issue persists, contact the IT helpdesk.",medium,Hardware & Peripherals,True,synthetic_groq,headset_no_sound
"mon casque ne fonctionne pas, je n'entends rien","1. Vérifiez les paramètres audio sur votre ordinateur pour vous assurer que le casque est sélectionné comme périphérique par défaut. 2. Essayez de réinstaller les pilotes audio. 3. If the issue persists, contact the IT helpdesk.",medium,Hardware & Peripherals,True,synthetic_groq,headset_no_sound
"headset sound is not coming, please help","1. Restart your computer and try again. 2. Check for any debris or dust in the headset jack. 3. If the issue persists, contact the IT helpdesk.",medium,Hardware & Peripherals,True,synthetic_groq,headset_no_sound
i have no sound in my headset and it's really frustrating,"1. Try updating your audio drivers to the latest version. 2. Disable and re-enable the headset in your computer's device manager. 3. If the issue persists, contact the IT helpdesk.",medium,Hardware & Peripherals,True,synthetic_groq,headset_no_sound
"je suis en réunion et mon casque ne marche pas, aidez-moi","1. Vérifiez rapidement vos paramètres audio et le volume. 2. Essayez de passer à un autre périphérique audio si possible. 3. If the issue persists, contact the IT helpdesk.",high,Hardware & Peripherals,True,synthetic_groq,headset_no_sound
"My USB port is not working, I need to print a report urgently, what can I do?","1. Try plugging the USB device into a different port. 2. Check if the USB device is properly connected and not damaged. 3. If the issue persists, contact the IT helpdesk.",high,Hardware & Peripherals,True,synthetic_groq,usb_port_not_working
"Le port USB de mon ordinateur ne fonctionne pas, qu'est-ce que je fais?","1. Vérifiez si le périphérique USB est correctement connecté. 2. Essayez de brancher le périphérique USB sur un autre port. 3. If the issue persists, contact the IT helpdesk.",medium,Hardware & Peripherals,True,synthetic_groq,usb_port_not_working
"I have a problem with my USB, it's not recognizing my flash drive","1. Restart your computer and try again. 2. Check if the flash drive is compatible with your computer. 3. If the issue persists, contact the IT helpdesk.",medium,Hardware & Peripherals,True,synthetic_groq,usb_port_not_working
"J'ai un problème avec mon ordinateur, le port USB ne veut pas marcher, c'est très urgent","1. Essayez de redémarrer votre ordinateur. 2. Vérifiez si le port USB est bouché ou endommagé. 3. If the issue persists, contact the IT helpdesk.",high,Hardware & Peripherals,True,synthetic_groq,usb_port_not_working
"My computer's USB port is not working, I think it's a hardware problem","1. Try using a different USB cable. 2. Check if the USB port is damaged or blocked. 3. If the issue persists, contact the IT helpdesk.",medium,Hardware & Peripherals,True,synthetic_groq,usb_port_not_working
"I'm having trouble with my USB, it's not charging my phone","1. Check if the USB port is enabled for charging. 2. Try using a different USB cable or charger. 3. If the issue persists, contact the IT helpdesk.",low,Hardware & Peripherals,True,synthetic_groq,usb_port_not_working
"Le port USB de mon ordinateur portable ne fonctionne pas, je suis en déplacement","1. Essayez de réinitialiser votre ordinateur portable. 2. Vérifiez si le port USB est endommagé ou bouché. 3. If the issue persists, contact the IT helpdesk.",medium,Hardware & Peripherals,True,synthetic_groq,usb_port_not_working
"My USB port is not working and I need to transfer some files urgently, please help","1. Try using a different USB port or a USB hub. 2. Check if the USB device is properly connected and not damaged. 3. If the issue persists, contact the IT helpdesk.",high,Hardware & Peripherals,True,synthetic_groq,usb_port_not_working
"Outlook ne s'ouvre pas sur mon ordinateur, que faire?","1. Vérifiez que votre connexion internet est stable. 2. Redémarrez votre ordinateur et réessayez d'ouvrir Outlook. 3. Si vous utilisez une version antigénérique de Windows, assurez-vous que les mises à jour sont installées. If the issue persists, contact the IT helpdesk.",high,Software & Applications,True,synthetic_groq,outlook_not_opening
"I'm having trouble with Outlook, it's not opening and I have a meeting in an hour","1. Try restarting Outlook and see if it resolves the issue. 2. Check if there are any Windows updates available and install them. 3. If you're using a VPN, try disconnecting and then reopening Outlook. If the issue persists, contact the IT helpdesk.",high,Software & Applications,True,synthetic_groq,outlook_not_opening
"J'ai un problème avec Outlook, il ne veut pas s'ouvrir après la mise à jour de Windows","1. Assurez-vous que la mise à jour de Windows est complète et que votre système est à jour. 2. Vérifiez si les paramètres de confidentialité de Windows sont corrects. 3. Réinitialisez les paramètres d'Outlook par défaut. If the issue persists, contact the IT helpdesk.",medium,Software & Applications,True,synthetic_groq,outlook_not_opening
"Outlook won't open, I get an error message saying something about a profile","1. Try creating a new Outlook profile and see if it resolves the issue. 2. Check if the existing profile is corrupted and try repairing it. 3. If you're still having issues, try resetting Outlook to its default settings. If the issue persists, contact the IT helpdesk.",medium,Software & Applications,True,synthetic_groq,outlook_not_opening
"Je suis en réunion et j'ai besoin d'Outlook, mais il ne s'ouvre pas!","1. Vérifiez si votre connexion internet est stable et fonctionnelle. 2. Redémarrez votre ordinateur et réessayez d'ouvrir Outlook. 3. Si vous utilisez un ordinateur portable, assurez-vous que le Wi-Fi est activé. If the issue persists, contact the IT helpdesk.",high,Software & Applications,True,synthetic_groq,outlook_not_opening
"I'm getting a 'cannot open outlook' error, what should I do?","1. Check if Outlook is installed correctly and if all necessary updates are applied. 2. Try running Outlook in safe mode to see if it resolves the issue. 3. If you're still having issues, try uninstalling and reinstalling Outlook. If the issue persists, contact the IT helpdesk.",medium,Software & Applications,True,synthetic_groq,outlook_not_opening
